x,y,R,G,B
398,59,31,29,27
1177,115,238,236,253
400,384,44,45,46
753,73,48,47,50
858,276,47,49,50
500,457,147,147,162
1182,249,237,235,251
620,338,46,43,47
190,82,150,145,164
499,120,64,63,68
533,411,45,42,44
853,62,47,47,53
1015,185,46,47,51
685,168,44,46,49
1031,7,114,82,64
357,485,63,58,53
177,211,193,190,204
676,81,46,46,49
566,386,41,40,44
603,229,232,233,255
161,256,209,207,228
236,395,41,42,46
968,499,50,53,54
441,59,39,36,37
403,330,45,45,48
191,361,46,41,48
951,64,60,59,65
945,357,47,49,52
424,314,41,42,46
486,181,67,67,67
520,351,41,42,44
935,428,46,47,48
482,444,173,176,195
810,424,48,48,53
391,110,38,35,38
617,197,238,235,255
513,84,31,26,30
603,361,43,43,47
808,460,47,46,49
661,452,67,56,52
478,415,44,43,46
825,102,45,48,51
463,44,42,40,42
292,446,59,56,50
670,58,45,44,51
103,351,37,34,37
685,328,46,45,48
1077,239,53,50,55
849,168,45,45,50
773,79,47,48,51
408,309,43,44,46
1013,39,100,81,63
817,305,46,45,50
583,24,47,48,50
442,276,116,124,151
1038,447,47,48,52
295,201,182,183,201
16,278,36,30,32
1158,255,236,234,249
195,453,50,50,52
873,89,46,48,49
427,303,45,43,46
476,62,41,39,45
615,72,47,44,46
354,100,31,28,28
236,79,52,48,53
341,125,36,32,31
362,84,30,27,29
562,73,46,44,47
241,81,48,49,56
1199,387,240,237,250
361,66,33,25,27
322,229,196,198,218
1155,416,234,231,250
427,336,39,43,47
398,210,111,106,112
730,474,155,149,163
1038,31,104,81,67
320,131,33,30,32
108,207,222,223,250
821,250,242,240,255
182,478,45,45,52
499,196,205,207,225
498,455,162,159,174
785,406,46,46,49
954,70,76,73,77
979,185,49,47,55
188,15,156,29,44
1168,341,237,235,249
178,325,38,38,42
67,339,40,39,41
792,348,46,47,48
392,391,44,42,45
535,236,115,121,146
841,476,145,133,98
761,12,50,49,51
457,162,42,44,46
82,449,47,48,49
240,434,67,72,53
700,95,48,46,48
605,37,43,44,48
840,488,159,153,116
972,417,48,45,51
561,423,44,43,47
1193,267,242,236,253
571,351,44,42,45
889,495,176,164,112
318,422,43,44,48
393,475,60,54,54
427,50,37,33,36
975,293,42,44,49
820,353,46,45,48
581,161,42,46,47
391,438,203,208,232
570,325,46,42,45
376,433,154,64,65
854,227,239,237,255
699,240,233,233,255
105,212,219,216,244
971,174,45,47,52
1035,52,134,119,98
402,365,40,44,44
1056,143,45,49,54
689,451,45,44,48
1151,471,232,229,243
692,340,45,46,48
304,233,194,191,213
1037,209,49,48,53
681,249,50,46,50
356,94,28,27,30
236,439,53,55,53
289,410,44,42,48
839,55,62,57,55
510,51,46,47,48
1198,12,237,236,253
290,31,53,52,57
995,193,48,48,52
484,163,45,45,48
205,493,44,47,48
835,443,47,46,49
167,216,196,192,214
36,389,45,44,49
133,203,201,199,220
933,426,46,48,52
975,497,48,49,49
71,227,178,165,189
551,252,232,231,251
563,305,41,44,46
393,279,41,45,47
145,424,49,48,49
188,308,40,39,42
650,399,41,42,47
878,115,49,49,51
958,121,47,47,52
543,415,38,41,44
739,436,44,42,48
842,10,98,97,92
922,73,50,47,53
418,32,35,28,31
93,344,35,36,37
1171,38,238,236,254
159,355,41,42,43
578,3,91,81,60
213,102,48,49,55
892,459,48,46,48
34,180,170,40,47
431,214,219,222,242
807,349,42,45,47
1138,273,230,227,247
1053,116,52,49,52
569,15,97,82,60
842,323,46,44,52
997,364,45,46,50
21,58,95,88,103
1169,129,239,235,254
463,258,234,234,255
797,356,46,46,47
704,328,46,45,49
239,436,53,54,50
947,187,49,47,50
24,480,46,48,48
476,284,51,47,50
512,438,164,166,184
607,308,42,42,46
303,7,116,119,136
284,151,33,30,35
832,152,43,48,50
164,100,202,191,213
1192,259,240,235,251
271,296,44,41,46
349,155,38,34,37
312,131,30,30,31
82,195,123,121,141
539,254,230,228,249
872,344,48,48,52
473,466,183,184,200
834,73,44,48,50
922,474,46,47,51
170,93,146,133,145
22,83,118,109,114
994,258,49,47,50
74,64,189,187,206
1157,264,239,236,250
472,35,76,60,46
998,370,46,48,51
991,314,44,46,51
608,345,42,44,46
106,266,45,37,40
621,109,45,45,47
385,234,213,213,236
96,203,187,182,216
215,65,39,30,35
781,13,50,49,54
716,124,49,44,50
1105,47,237,232,251
959,89,49,49,49
65,265,37,31,30
493,173,36,33,37
1076,194,56,55,62
952,34,91,71,58
1191,23,238,237,252
921,343,45,47,49
1187,205,239,238,253
253,231,186,183,203
1188,477,235,235,255
344,450,70,68,54
1089,380,246,251,252
450,488,172,179,198
1014,322,48,46,52
845,56,62,56,56
80,32,111,105,116
580,86,43,44,46
411,351,41,43,45
196,482,41,45,46
997,472,46,49,51
379,495,79,73,54
772,312,45,47,49
219,2,168,151,174
892,457,48,49,52
766,316,43,45,47
635,67,45,45,48
585,423,42,43,48
466,221,229,229,249
534,156,46,45,49
695,102,45,46,48
247,60,116,118,138
765,155,45,48,51
1141,27,232,230,247
16,448,51,50,51
732,395,46,44,48
266,135,37,26,30
96,317,32,36,34
302,350,39,43,45
655,370,46,45,51
878,454,46,49,49
452,326,53,49,53
165,295,39,38,40
946,370,45,48,50
333,339,41,44,44
1133,210,230,229,244
142,120,199,191,212
261,391,47,42,49
896,425,132,136,164
949,38,106,81,60
956,408,44,46,49
438,8,37,31,32
56,407,50,43,49
164,37,167,149,175
545,121,44,43,46
348,385,44,42,47
1064,61,105,95,90
604,345,45,43,46
779,301,43,46,48
235,317,45,43,44
189,103,121,122,139
294,172,186,185,204
515,172,44,47,50
320,42,37,27,32
687,466,110,88,61
312,309,43,43,46
370,247,188,192,197
1010,201,42,47,51
283,381,42,44,46
935,383,46,44,48
421,72,33,35,35
830,275,44,46,53
577,121,37,43,46
483,78,41,40,43
884,68,48,49,52
828,26,79,76,68
695,91,43,46,48
3,15,206,211,235
1072,25,106,99,94
822,452,46,48,50
933,268,47,45,51
297,439,56,54,51
494,307,45,44,46
743,7,48,49,50
406,451,56,59,53
31,466,50,49,51
188,96,112,117,131
1157,95,236,235,249
700,240,234,235,254
943,54,116,79,63
891,27,94,87,90
174,137,42,43,48
353,327,43,42,45
426,421,41,44,48
815,477,169,164,180
38,76,117,104,108
611,461,157,156,175
70,351,41,38,42
712,8,63,54,55
123,41,163,144,167
1165,97,234,234,251
508,72,16,18,20
192,69,202,188,211
564,276,49,46,48
221,133,32,29,30
489,378,42,43,44
588,320,47,43,45
1132,137,230,227,245
323,247,202,203,218
1191,172,240,236,252
425,5,35,28,30
123,251,214,211,235
970,101,47,49,51
150,88,156,144,164
621,130,45,45,47
41,69,111,102,113
923,66,77,72,66
87,417,52,52,54
646,209,71,57,64
4,430,55,53,55
219,202,184,181,200
463,176,43,47,48
444,0,56,47,38
669,226,235,236,255
303,421,45,44,48
801,375,48,46,50
1156,467,234,232,250
525,156,45,46,47
762,434,48,46,49
887,75,43,47,52
1062,296,104,89,63
639,233,216,219,247
151,53,129,114,131
811,437,45,47,49
309,452,70,69,53
1172,126,239,237,254
334,40,72,59,56
135,1,99,95,98
247,224,189,185,204
1076,497,249,247,255
974,218,48,46,53
929,81,48,47,52
116,47,157,141,165
609,0,52,48,52
1133,2,229,227,245
518,128,43,44,47
887,464,47,46,50
566,350,44,42,47
657,32,49,47,52
348,166,39,39,43
607,469,145,141,135
129,449,47,49,51
95,82,158,55,82
144,51,131,114,134
1117,189,232,231,248
745,238,244,239,255
17,148,167,30,36
490,294,46,46,50
427,344,43,44,42
74,129,154,27,37
29,70,110,101,111
424,284,46,45,48
1170,408,241,236,253
579,411,41,43,46
188,121,60,56,73
1181,349,238,236,253
1086,173,55,55,60
882,148,47,47,52
71,258,40,32,38
999,80,56,52,57
291,141,31,29,31
897,358,44,46,51
64,356,39,42,44
550,3,90,78,56
718,498,151,145,158
1149,65,234,231,248
132,7,186,183,204
85,144,161,29,37
888,265,239,238,255
189,425,52,51,53
1133,356,230,228,244
1112,101,232,230,249
43,261,29,30,30
614,451,180,184,203
493,381,42,42,46
1051,314,47,51,53
86,195,152,158,184
570,467,146,146,146
37,75,117,107,114
354,306,41,45,44
302,143,33,27,32
207,202,187,183,204
554,306,44,45,47
840,338,45,44,48
41,47,142,138,154
1014,210,50,50,51
939,444,52,62,65
747,325,47,46,52
758,18,50,49,55
769,109,46,47,52
817,428,45,47,48
1158,218,236,235,249
317,496,44,45,49
83,162,41,25,28
445,396,52,56,65
810,458,46,48,53
273,438,71,67,53
971,470,47,50,50
235,443,53,50,52
1129,85,229,226,242
1171,347,237,235,252
1175,333,237,235,251
320,209,129,127,130
553,188,231,229,251
343,142,35,30,35
950,188,46,47,49
515,408,38,40,44
274,274,42,43,47
241,233,178,184,195
792,435,43,46,52
231,219,191,188,205
601,387,41,42,46
836,378,43,48,48
433,471,24,20,20
999,353,46,46,50
704,22,51,49,51
221,27,172,162,185
30,269,35,30,30
691,463,115,92,62
1033,315,47,47,52
585,375,41,42,44
110,226,202,198,222
1001,183,47,48,51
509,381,41,42,45
792,345,43,45,49
147,357,36,43,42
1115,115,229,229,246
676,309,45,45,49
202,8,157,28,38
1164,447,237,232,249
1143,390,233,229,245
941,15,134,97,72
926,375,46,46,50
187,365,44,43,44
1044,61,109,100,82
1171,89,237,234,253
672,110,43,45,49
740,348,45,46,46
1160,11,239,236,252
954,383,45,46,50
380,215,189,187,203
872,233,240,237,255
1155,219,235,232,249
402,351,43,44,46
459,151,46,45,46
144,307,36,33,36
835,356,45,46,50
936,362,50,46,53
187,108,111,115,130
620,52,42,43,47
1020,303,50,48,53
1160,60,237,234,252
167,49,152,141,162
630,248,49,47,52
478,60,43,42,45
1044,259,46,49,51
285,153,33,30,33
646,405,46,44,49
488,36,83,62,50
1142,216,230,230,244
955,419,44,47,50
444,4,37,29,34
180,484,47,47,52
583,203,65,58,69
1018,51,94,75,61
1075,124,71,64,63
107,103,159,29,36
968,209,46,45,49
640,248,47,47,48
58,275,37,32,34
990,216,50,49,50
1000,453,47,47,51
26,91,111,91,80
407,156,49,42,44
923,118,48,48,50
975,244,45,47,51
682,143,49,47,49
1014,452,46,47,52
476,144,46,45,47
645,90,48,45,47
28,20,225,224,247
1004,411,45,46,51
955,51,76,64,57
966,381,47,47,49
812,206,48,50,52
142,274,215,213,230
1150,86,239,233,249
1156,306,235,234,251
360,369,43,42,46
113,447,53,51,56
32,240,34,28,29
140,144,139,140,158
41,303,32,33,31
536,147,45,43,47
423,268,227,227,251
871,402,47,47,49
939,221,45,49,50
48,441,51,49,52
372,390,43,40,47
120,171,244,243,255
85,458,47,47,49
389,333,43,44,48
1154,172,234,233,249
1152,451,231,230,245
678,425,43,44,46
1035,296,109,97,67
803,172,45,48,49
464,296,75,73,79
244,189,189,185,203
840,83,48,45,51
325,248,206,203,223
750,439,49,46,48
439,489,171,170,182
28,82,118,109,115
104,347,39,35,40
553,316,45,42,45
70,233,41,46,49
247,306,44,42,45
364,449,92,80,74
656,449,54,50,50
34,275,35,29,35
388,3,43,29,28
631,398,42,44,42
133,1,121,111,118
670,17,46,47,51
468,189,181,178,188
607,193,238,232,255
1040,383,50,47,54
1128,295,226,225,242
350,29,41,33,32
255,167,186,184,205
123,250,214,211,233
486,294,50,47,50
572,430,45,41,45
408,181,46,46,48
218,29,171,161,185
361,413,45,44,46
964,121,47,51,52
473,354,45,46,49
19,415,53,53,53
697,327,43,45,46
146,320,39,35,39
676,132,42,45,51
166,472,50,50,51
678,71,45,44,47
558,482,122,112,106
419,477,162,147,145
1068,356,50,50,57
512,50,64,64,66
816,418,61,60,104
694,288,44,45,47
497,446,176,177,195
382,33,33,29,28
271,106,31,27,31
913,0,109,74,62
403,99,38,37,35
143,178,213,212,235
1086,371,107,97,77
662,313,44,45,45
854,171,46,46,52
1060,172,47,50,51
144,34,140,124,147
973,140,48,48,53
125,207,208,206,228
339,216,199,199,218
1124,316,229,226,243
1040,311,47,47,54
790,175,48,46,50
928,405,48,47,48
218,120,32,34,42
204,360,43,43,47
964,56,72,59,61
759,168,48,45,50
187,161,35,33,35
1073,72,72,62,64
810,285,50,46,48
512,491,116,106,78
1135,484,232,227,242
1033,450,49,48,53
798,443,46,49,49
209,447,45,45,51
921,93,51,46,53
325,24,40,38,41
748,434,48,46,49
206,177,192,187,207
119,332,37,35,37
99,244,218,216,243
398,58,32,28,32
835,49,81,69,58
431,278,51,48,51
626,168,44,47,48
330,239,197,200,220
911,200,47,48,51
531,259,225,225,247
381,350,42,43,46
49,400,48,47,47
153,205,150,147,164
834,288,47,48,50
668,148,44,46,50
1105,397,237,235,253
885,320,45,47,51
221,297,42,43,44
1170,254,236,235,251
850,65,48,48,49
334,267,210,215,238
49,110,149,24,29
1118,134,231,228,249
934,111,43,47,49
260,78,42,41,48
607,83,48,44,48
336,143,34,31,30
1133,83,231,227,242
467,142,45,45,48
1070,83,91,86,90
378,419,43,41,47
679,279,47,45,46
1102,202,240,239,255
122,7,120,110,121
591,303,45,48,44
322,147,30,34,34
812,370,46,46,49
761,290,46,48,48
746,328,45,46,49
1019,346,43,48,50
400,300,43,42,46
465,480,178,183,204
743,23,49,49,54
281,92,30,28,27
316,126,35,29,29
63,401,43,44,46
1047,464,47,48,52
404,439,175,179,194
209,213,177,174,191
20,431,48,52,51
1141,311,232,230,244
332,125,28,30,31
507,56,44,43,48
940,299,46,46,53
958,31,92,70,59
721,410,46,45,48
470,361,45,47,50
569,125,41,45,48
1081,149,250,246,254
959,235,43,48,51
75,0,60,60,64
505,363,38,42,44
79,279,34,30,32
234,454,74,71,54
253,445,55,56,52
1188,198,242,238,253
460,115,39,42,46
656,455,61,54,52
1001,228,48,48,53
651,447,51,48,54
947,336,46,45,50
528,425,44,41,47
963,71,75,64,56
1114,468,227,225,240
628,226,235,234,255
342,472,106,102,110
86,96,151,25,35
263,323,43,44,46
584,353,39,43,44
778,480,154,149,159
239,380,42,43,49
727,433,49,43,46
405,249,224,221,243
631,44,45,46,47
992,353,43,47,47
1176,403,236,235,251
905,184,48,47,52
227,488,54,56,51
448,275,230,233,255
894,281,47,47,51
1118,13,233,231,249
659,322,43,45,47
296,66,38,31,36
282,175,189,184,204
878,73,45,47,51
475,405,41,46,44
950,112,47,46,53
898,446,139,145,88
783,296,45,44,51
341,282,41,43,47
1109,474,229,227,243
191,201,173,177,182
334,28,42,32,34
854,142,44,47,50
829,182,48,46,50
594,138,45,45,47
1008,280,47,47,54
548,139,44,44,46
1002,191,48,48,52
339,51,33,23,25
918,190,47,50,51
469,348,56,53,57
571,220,233,233,255
385,86,36,30,31
600,390,44,44,45
518,54,34,32,35
839,145,48,45,53
26,69,107,100,111
723,282,44,49,51
1062,128,49,51,54
827,84,47,47,51
800,77,48,46,51
321,497,45,46,47
344,490,64,60,52
442,215,227,222,247
884,30,112,111,111
734,131,44,45,48
1053,153,48,48,56
600,430,44,44,46
1174,251,241,236,251
734,163,46,46,50
793,364,43,44,50
562,487,147,142,135
878,233,239,235,255
748,242,240,239,255
498,246,175,171,177
84,22,114,105,111
574,245,233,232,255
545,194,228,227,248
732,277,48,46,48
159,51,139,122,144
950,208,47,48,51
873,316,48,45,50
625,481,179,176,187
729,373,43,43,48
1020,244,50,47,52
999,313,47,45,53
720,389,42,45,49
1034,34,103,79,61
151,118,38,29,30
753,279,48,49,49
1171,232,239,237,253
1007,397,45,48,50
42,53,115,107,119
486,495,116,108,62
518,462,161,159,173
604,51,44,44,45
1129,58,227,229,244
500,370,41,41,45
557,170,49,45,50
865,243,229,234,255
1196,152,241,238,254
343,423,39,43,43
1172,82,238,235,251
324,123,30,32,33
886,403,46,47,50
1153,268,236,233,250
45,285,35,30,31
216,98,41,47,53
913,465,45,50,55
773,134,46,46,50
813,195,49,47,52
864,408,48,46,49
1032,464,48,47,51
653,471,76,60,55
837,446,49,48,53
235,132,32,24,32
981,321,44,48,49
968,3,105,81,64
348,62,32,24,24
113,281,190,189,220
1199,451,236,233,251
907,328,48,46,47
348,302,47,43,48
1027,25,108,82,63
645,104,40,45,49
285,219,189,189,208
188,281,211,206,231
645,114,43,46,47
52,256,36,32,34
5,73,110,100,110
400,62,31,29,33
345,346,43,43,45
1177,11,239,236,254
469,109,42,43,43
146,301,38,38,43
773,322,45,47,50
623,174,52,49,55
262,233,112,100,110
278,122,34,24,27
212,344,46,44,44
373,452,153,114,103
475,281,44,41,47
719,362,45,46,48
942,460,44,46,50
325,413,42,44,44
699,323,48,46,49
1118,465,228,226,243
959,434,47,50,54
383,441,193,200,220
814,273,51,47,51
840,466,51,49,52
311,54,36,27,33
1178,30,240,238,254
64,119,151,25,32
61,448,49,48,51
1002,90,50,51,53
300,130,33,26,27
205,83,131,136,153
260,100,36,28,31
474,100,44,41,44
658,347,40,44,43
724,114,48,45,47
328,319,44,42,45
303,205,170,171,187
1067,256,51,51,56
918,138,50,48,55
1016,318,49,48,50
882,41,101,99,94
34,199,66,77,62
652,319,40,46,50
176,105,203,198,221
554,420,46,43,46
1061,488,44,53,53
693,281,45,46,49
374,118,33,33,37
415,181,48,46,53
864,247,244,239,255
1199,303,240,236,252
941,164,47,49,54
601,255,45,49,55
667,122,48,45,50
936,417,44,44,50
703,228,70,53,81
1063,30,113,107,101
1094,234,236,236,255
818,441,47,47,50
404,373,45,43,46
269,23,118,120,139
657,143,41,44,47
561,417,38,40,44
861,97,46,47,51
651,257,46,45,47
659,404,45,44,49
90,495,50,48,51
533,43,42,43,43
1177,398,243,237,251
289,275,43,46,43
428,117,42,42,44
560,132,46,44,47
1090,17,77,77,77
411,172,45,43,45
1100,224,243,241,255
439,319,49,45,53
951,489,45,48,50
832,274,46,47,52
728,32,56,52,53
654,396,45,45,47
879,372,43,45,51
586,224,234,233,255
778,411,76,54,51
372,71,32,26,30
397,364,43,41,43
435,226,228,225,249
362,263,211,211,236
418,82,35,35,38
192,477,45,45,48
858,418,43,49,52
420,303,47,44,47
103,46,38,33,36
389,306,40,43,48
287,241,193,189,210
736,422,44,44,47
896,293,47,47,47
486,289,48,46,52
866,442,44,49,50
523,411,40,42,46
108,489,45,51,50
522,470,146,145,147
645,490,103,85,89
206,231,176,173,195
125,335,35,33,39
863,155,44,47,48
1172,50,239,236,252
607,40,43,44,48
15,288,35,33,34
320,102,33,25,27
434,412,49,48,52
372,111,33,30,34
578,223,235,234,255
176,75,133,125,141
553,460,143,137,147
491,148,42,42,44
91,358,38,40,42
1137,9,229,227,243
1042,215,51,50,52
548,244,227,228,255
769,433,44,46,51
1085,323,250,250,255
648,312,44,45,49
17,46,63,61,65
966,3,105,80,62
275,224,188,187,208
66,68,29,33,36
1011,399,46,48,52
497,475,112,108,81
805,253,242,239,255
1179,97,242,236,254
369,59,29,24,26
140,113,38,26,33
552,492,137,130,116
230,430,51,49,46
843,194,45,48,49
381,261,216,214,239
759,325,44,47,50
1168,29,238,233,250
429,104,39,40,42
791,124,45,46,49
518,115,45,44,48
625,332,42,44,46
1134,422,227,228,243
217,442,48,48,50
466,82,46,41,47
101,134,161,33,39
284,12,120,122,138
517,151,43,44,47
517,278,45,46,48
1131,357,231,228,243
856,232,242,239,255
474,440,183,189,206
957,184,46,49,50
156,46,147,132,154
135,95,163,148,169
235,480,48,50,51
331,371,40,43,46
936,216,46,47,51
741,168,49,47,52
650,388,118,122,156
703,171,45,47,51
59,79,34,29,31
883,371,47,45,50
713,270,49,47,52
144,463,46,49,51
433,452,85,82,92
673,487,109,82,61
558,102,48,42,46
1187,160,236,234,252
778,335,47,43,50
600,359,43,44,46
863,179,44,47,52
1154,439,233,232,246
976,357,49,47,50
979,323,48,45,50
933,14,156,115,76
1023,321,47,48,52
846,124,47,46,52
326,399,44,44,44
253,324,43,40,48
322,42,42,32,30
879,388,48,46,52
744,467,100,97,80
1140,442,233,229,243
129,438,49,48,51
380,324,43,41,48
312,409,39,44,46
427,467,154,123,94
1169,219,238,235,252
508,47,43,44,45
945,252,46,45,52
828,431,45,47,53
530,60,45,42,47
274,62,46,45,50
740,41,51,50,52
474,333,49,49,55
233,166,188,185,203
1110,378,234,233,250
321,134,31,30,30
402,222,212,212,236
945,28,82,65,58
1030,318,46,47,52
988,456,67,94,136
1138,59,232,229,245
189,132,40,40,45
787,318,43,47,50
677,233,234,235,255
515,297,44,45,45
817,90,49,46,51
1196,494,234,232,249
52,189,52,29,34
141,299,37,36,35
906,215,45,47,51
242,236,191,189,209
290,320,43,45,44
772,103,45,47,50
871,310,49,48,50
249,387,44,44,46
1080,15,64,59,63
754,64,47,44,51
1136,61,231,228,247
581,60,42,46,47
526,471,147,149,157
1138,29,233,230,246
289,328,39,42,46
395,136,43,40,43
397,277,48,46,52
601,341,42,43,50
118,224,53,49,53
285,20,213,215,231
1084,478,105,87,98
627,250,44,46,52
252,53,128,126,150
1081,164,59,57,61
