x,y,R,G,B
442,447,45,37,28
462,70,40,41,45
162,49,152,136,161
531,494,125,116,98
281,374,44,42,46
734,375,48,45,48
1060,281,57,53,58
323,259,208,208,230
591,461,123,115,105
395,107,39,36,39
182,275,210,208,234
0,49,116,104,118
528,480,114,109,105
704,479,122,102,74
160,449,46,47,50
929,369,46,48,50
111,410,42,42,49
104,167,36,33,33
314,349,38,45,43
175,85,36,26,34
345,50,31,22,25
1159,467,235,233,247
122,328,37,35,36
434,43,35,34,34
839,389,47,46,50
181,420,50,47,48
508,344,41,41,48
1079,124,247,244,255
492,466,164,164,171
834,417,164,171,171
1068,164,50,53,55
728,9,51,48,52
464,348,48,49,52
1090,209,87,78,70
332,281,44,43,48
369,370,42,42,47
839,220,238,238,255
1047,24,104,83,64
439,352,45,45,51
1018,436,49,46,49
527,82,46,44,46
681,160,50,47,50
875,398,47,46,50
729,469,150,144,154
1143,404,231,230,244
301,493,43,44,47
866,178,48,46,50
767,254,238,239,255
396,466,79,79,73
34,193,62,55,63
824,403,47,45,50
962,186,45,48,51
62,104,149,21,31
621,164,48,45,49
735,364,43,42,45
1103,41,238,238,254
358,398,44,43,45
689,168,46,46,52
110,53,151,132,156
466,393,44,43,49
676,268,44,47,48
690,7,51,49,54
324,217,191,193,215
339,43,34,26,28
238,21,181,170,197
1096,361,244,243,255
541,236,55,59,61
1124,231,234,229,245
627,70,47,44,48
682,230,236,237,255
249,146,35,29,29
366,268,211,209,231
53,117,150,21,33
1025,42,106,78,64
92,96,156,26,36
1044,110,45,50,52
460,240,112,114,140
242,121,35,27,29
378,158,41,41,44
1083,320,250,250,255
380,391,41,42,46
964,159,49,47,52
685,145,45,47,48
51,326,40,37,39
437,419,94,89,96
191,34,189,173,199
520,271,48,47,49
496,80,41,42,41
1106,8,239,238,255
368,329,42,43,47
496,220,210,210,225
554,340,43,42,47
1090,257,248,247,255
230,182,191,185,205
404,101,34,38,38
372,344,44,43,46
205,479,49,46,49
83,189,52,37,63
90,402,42,45,45
173,287,39,37,39
504,145,43,42,44
30,45,67,64,68
187,182,190,184,206
166,283,103,106,134
292,463,74,68,52
655,228,239,236,255
205,136,34,34,36
311,248,198,199,220
761,182,45,47,50
32,469,45,49,50
872,92,47,49,53
856,242,209,208,188
126,48,155,139,161
756,310,44,46,50
262,91,37,31,33
834,69,46,46,50
1106,140,242,238,254
339,233,201,203,223
816,107,45,49,48
1018,165,46,49,50
1181,445,237,236,254
849,242,238,236,255
821,495,167,160,159
377,306,43,45,47
754,5,50,48,52
395,124,44,39,40
572,32,45,43,50
961,11,108,79,65
585,203,85,65,72
695,12,55,49,53
232,173,191,183,205
715,130,43,47,51
200,314,40,43,45
620,447,171,173,199
1045,284,239,238,255
557,150,41,45,46
337,234,202,201,222
493,28,79,59,48
154,218,195,190,209
127,341,37,38,40
95,171,38,31,35
748,221,238,237,255
37,313,37,37,40
1095,303,236,236,255
831,115,42,46,48
118,139,33,24,28
1161,95,237,236,251
883,424,69,53,56
832,362,45,47,48
989,54,101,75,61
571,82,42,44,46
612,95,46,45,48
412,106,42,38,40
1058,172,49,51,52
817,409,52,47,53
170,491,46,48,45
145,41,130,113,135
972,58,72,62,58
877,245,136,136,206
508,107,31,30,30
73,154,163,34,36
517,192,222,222,243
409,304,42,45,47
703,311,44,46,48
370,411,38,41,43
526,470,156,157,164
349,387,45,45,48
463,179,42,47,48
572,173,46,45,52
829,258,239,240,255
962,356,47,48,53
558,192,229,228,253
180,380,42,42,46
213,134,32,29,36
738,412,45,44,49
930,61,94,91,83
322,309,44,42,47
848,2,99,95,93
1013,469,44,49,51
389,284,43,46,46
970,383,45,46,51
156,277,210,212,231
1015,93,51,50,54
113,357,37,39,41
196,419,42,44,48
790,271,185,182,239
290,348,46,43,46
1078,366,50,55,59
978,405,45,45,50
251,65,45,46,50
46,396,42,45,46
662,88,47,44,47
1156,122,234,232,247
779,71,49,45,51
958,6,112,81,63
1089,323,244,243,255
72,426,85,85,71
664,452,73,62,51
920,90,50,47,53
781,400,44,45,48
5,492,56,53,53
1177,317,240,234,253
177,177,193,190,215
462,175,44,45,50
877,24,105,101,96
193,107,108,113,126
228,417,39,45,50
725,159,46,46,49
210,315,41,42,44
343,401,43,43,44
287,363,42,43,45
1146,473,230,229,245
611,380,43,44,45
702,376,42,45,49
100,442,45,46,44
533,435,154,161,176
1061,378,48,53,53
774,251,240,239,255
38,54,145,145,158
641,161,45,45,49
925,112,50,45,52
310,316,43,43,45
692,301,43,46,46
668,338,45,45,47
895,75,48,46,52
847,47,109,90,63
805,357,47,47,49
154,303,39,36,37
1147,74,237,232,248
742,125,48,46,49
577,172,47,48,49
1132,310,230,227,244
973,148,44,47,51
491,244,63,57,62
278,406,43,41,46
771,440,47,45,50
513,3,117,92,69
515,373,46,41,43
577,105,41,42,49
105,471,48,47,49
665,211,97,88,77
474,385,42,41,44
86,460,52,51,50
29,89,88,75,66
1117,418,227,227,243
53,371,45,42,47
145,320,39,33,36
727,189,242,239,255
12,105,138,21,29
1062,411,52,50,55
719,114,46,46,48
733,287,49,45,49
1071,367,53,52,55
643,63,48,45,50
61,159,166,31,40
745,25,51,51,54
763,74,46,48,46
403,179,47,44,49
76,317,36,30,33
152,107,36,29,32
860,282,45,49,51
0,385,48,46,49
439,18,39,34,36
1095,147,248,245,255
220,429,43,46,49
988,478,49,48,50
1041,44,83,72,64
803,389,50,46,50
1010,38,100,80,62
267,357,43,44,49
3,475,49,50,51
998,77,58,57,57
223,350,43,42,47
1141,71,232,228,245
333,397,45,45,47
858,71,50,49,52
512,19,87,65,52
1138,375,230,229,244
56,9,232,229,250
712,304,45,43,48
577,177,54,52,58
1198,40,241,237,252
1035,97,51,51,51
481,77,46,43,44
159,380,42,42,46
477,281,51,50,56
66,14,229,227,253
713,203,241,238,255
639,28,51,47,50
571,10,96,80,59
204,216,186,182,204
731,154,45,48,49
919,498,176,163,123
77,337,38,35,37
605,388,44,43,44
692,484,120,96,67
506,486,127,85,58
187,120,149,162,168
891,121,44,49,52
139,179,195,194,212
629,127,47,45,46
28,173,175,32,40
590,272,110,119,145
82,247,219,214,238
719,178,46,50,52
1095,66,241,238,255
568,303,44,42,44
167,122,127,128,145
1009,94,50,50,52
512,404,42,43,44
260,220,189,186,208
822,55,50,51,52
354,247,197,203,217
993,22,120,93,67
287,193,189,184,203
582,417,43,42,44
480,288,57,57,59
117,112,160,27,35
435,220,189,188,207
747,240,241,238,255
862,161,44,48,51
230,464,76,74,55
1084,15,60,56,61
486,387,44,42,45
1134,365,229,223,242
703,9,48,49,51
973,444,61,50,81
1014,472,49,48,53
758,265,175,180,211
1051,156,47,49,55
1146,263,234,230,246
15,96,131,98,79
403,190,210,210,233
851,414,52,50,50
346,70,31,28,30
943,340,48,47,51
895,250,241,240,255
1167,287,236,234,248
232,291,44,43,45
497,340,41,44,45
339,446,69,68,53
546,400,39,41,44
405,388,45,41,48
1005,216,49,47,52
266,434,63,60,52
294,158,33,33,33
45,12,134,117,128
447,115,43,43,44
1073,393,238,243,250
86,350,40,39,41
842,47,103,85,62
1045,279,55,56,58
1144,407,234,231,244
197,52,195,182,208
515,480,106,105,77
624,88,48,46,47
154,434,51,47,53
165,446,48,50,52
592,196,234,234,255
347,285,45,43,48
1108,242,231,234,245
893,127,47,46,52
269,438,62,59,50
306,314,42,41,44
882,276,50,49,52
62,168,169,29,39
927,262,48,47,52
219,53,201,191,213
818,396,47,45,49
846,230,242,239,255
338,107,33,29,30
999,144,49,47,50
972,395,44,47,48
484,452,156,156,169
6,150,167,32,36
231,269,203,201,224
1045,290,96,94,98
49,55,107,102,112
832,361,42,47,46
893,173,46,48,53
926,146,48,48,52
223,452,47,46,48
1133,489,226,223,241
541,268,108,117,139
468,35,77,55,47
467,106,43,40,46
8,296,38,35,37
308,4,120,121,139
1033,146,49,50,53
548,231,136,141,179
586,16,104,95,78
924,399,43,45,50
560,380,41,41,46
425,113,40,39,42
485,431,172,177,183
979,379,43,46,48
741,54,48,46,49
837,489,155,148,119
668,398,45,44,46
1104,184,242,239,255
428,202,226,222,247
434,164,40,44,47
156,211,197,191,213
584,372,36,42,45
1013,390,46,47,50
1121,104,226,226,243
721,318,49,46,50
324,481,102,97,102
785,252,242,239,255
996,30,120,94,69
913,236,241,239,255
861,256,243,238,255
460,491,119,118,83
1138,137,231,230,243
1044,233,49,50,52
519,450,137,132,141
717,231,147,140,144
687,407,45,42,49
995,109,45,49,51
819,344,46,47,51
90,235,210,212,231
1066,200,56,52,57
676,118,47,46,49
318,432,88,82,61
356,252,210,209,231
810,186,47,46,52
183,320,41,39,45
9,23,224,225,249
245,19,200,186,209
675,445,43,42,47
702,203,239,237,255
431,8,29,28,29
489,34,83,61,50
224,292,39,42,45
336,275,43,44,47
408,392,46,43,47
784,357,44,43,46
528,220,227,228,249
443,188,225,223,243
264,252,197,193,213
291,338,43,43,46
437,365,45,42,47
589,138,43,43,48
944,83,46,48,52
733,326,43,47,48
71,234,46,46,50
969,350,44,46,51
40,368,43,42,45
134,8,189,187,210
1029,371,50,47,54
424,7,29,27,29
1132,434,227,227,241
710,350,42,44,48
1098,104,237,233,255
378,51,33,26,31
289,443,76,74,57
1027,84,85,73,62
700,26,52,51,53
25,300,37,35,38
661,6,51,48,54
342,442,80,75,53
725,66,47,47,51
647,237,53,52,56
481,196,165,164,180
95,498,48,45,51
58,365,44,41,43
562,176,52,51,58
755,283,46,46,50
169,240,64,59,67
31,23,123,105,114
568,342,41,45,46
855,296,45,48,50
1180,334,239,238,254
36,20,81,65,75
138,459,46,47,49
523,113,46,45,48
663,175,52,52,57
221,432,48,45,50
473,491,125,114,67
955,248,44,47,50
352,483,62,60,56
1140,197,233,232,244
199,15,187,164,183
1052,407,51,47,52
297,249,199,196,219
68,443,46,47,49
583,209,67,61,61
983,81,61,56,58
951,267,45,45,51
730,113,48,46,49
892,473,46,48,50
1093,382,247,245,255
989,425,47,47,51
190,231,154,148,165
803,102,47,47,51
663,284,42,44,49
486,95,40,42,47
1124,34,232,228,245
577,465,114,102,89
623,176,49,50,55
981,422,51,45,51
997,260,47,48,53
12,17,204,198,222
683,357,45,44,47
8,337,41,41,42
1019,17,97,75,59
774,136,45,48,49
791,242,239,238,255
192,219,193,188,207
284,54,45,45,50
981,18,107,81,65
12,99,138,23,30
652,88,42,44,50
787,387,44,48,46
340,444,79,76,58
429,186,198,195,209
175,10,167,146,166
649,198,239,237,255
1192,326,241,236,254
996,474,48,46,54
911,58,81,76,73
307,203,187,187,207
75,1,63,61,65
1024,302,52,48,52
732,403,158,159,160
101,424,129,113,131
344,313,41,44,46
1011,174,47,49,53
151,156,51,50,59
18,225,32,28,28
299,407,46,44,48
217,87,127,135,149
302,368,45,43,47
619,26,49,48,50
549,452,142,139,152
378,348,42,42,45
597,300,44,45,48
426,344,45,43,45
267,46,141,136,143
382,281,44,46,46
643,301,46,45,47
224,66,99,102,119
184,229,46,40,43
635,390,45,42,48
1176,242,235,235,250
1091,213,190,180,136
848,483,172,160,106
1094,499,238,234,253
1170,339,238,236,253
256,152,34,27,28
1199,494,237,237,252
926,163,48,48,52
159,151,47,48,56
754,398,46,46,49
321,459,104,96,74
37,109,125,84,84
863,188,49,46,50
614,272,44,44,48
379,127,36,35,40
447,30,46,43,38
1039,444,48,48,50
277,33,106,110,126
499,454,164,164,177
288,141,29,27,28
1164,133,238,235,251
116,417,50,49,49
1076,81,68,71,82
608,275,47,45,49
151,88,159,144,166
498,380,41,40,47
421,369,46,41,46
355,95,31,28,32
35,34,232,227,250
133,295,37,33,35
128,216,200,195,216
1028,153,43,48,52
998,316,52,45,51
488,292,51,49,52
498,416,40,42,46
1157,353,240,235,248
193,188,188,183,203
592,462,129,119,108
118,268,216,212,236
748,236,224,223,249
1011,247,47,48,52
103,34,186,185,204
1187,19,238,236,255
202,308,41,42,41
477,495,124,112,71
55,122,149,24,30
137,94,154,141,161
1029,170,48,49,54
539,312,44,44,46
727,405,81,93,120
845,332,47,47,52
584,179,68,62,70
758,51,45,48,50
174,227,196,192,213
616,374,40,41,46
232,440,52,56,53
321,2,63,56,55
873,100,45,48,46
1157,59,237,234,251
16,56,186,185,200
25,33,231,228,253
396,495,89,80,58
1024,101,49,49,50
269,333,44,42,49
442,419,17,15,17
654,20,49,51,51
787,66,47,47,49
955,443,47,48,50
951,320,44,45,50
502,79,41,42,46
415,203,65,60,59
1081,365,58,58,63
500,491,126,115,68
1178,49,241,239,255
389,131,43,38,43
703,403,45,47,47
1127,122,227,227,243
349,311,43,43,45
967,209,45,45,50
30,257,35,24,29
15,181,74,73,82
867,251,238,237,254
114,417,49,50,52
551,298,46,41,46
752,499,168,159,156
277,332,44,43,47
965,453,46,48,58
739,403,130,136,181
805,464,48,49,50
1039,320,48,49,53
996,125,47,46,51
1151,212,235,233,249
1115,173,233,231,250
300,232,194,191,214
1140,111,231,231,244
647,450,194,198,217
630,358,46,46,49
114,265,96,89,118
313,5,61,49,63
825,120,49,46,50
610,307,42,42,48
100,446,47,47,51
536,480,167,165,181
273,69,43,40,43
546,289,45,43,47
505,499,101,89,56
1050,348,51,50,53
817,7,77,74,66
15,462,46,48,52
771,9,48,50,51
967,185,46,47,50
834,240,70,58,76
202,376,44,44,44
900,402,43,46,50
547,206,60,59,62
423,305,45,45,47
887,63,87,83,78
519,483,108,102,71
560,243,229,232,255
569,5,75,67,54
217,79,111,116,130
515,318,42,42,50
899,394,44,45,47
991,250,47,48,54
934,15,150,107,73
956,367,45,47,48
873,99,46,48,49
493,417,45,43,44
170,487,47,45,47
929,215,47,47,51
227,158,186,183,202
65,420,67,70,58
60,295,30,31,33
602,346,44,44,50
243,198,107,106,132
875,477,49,50,50
299,475,122,116,90
306,230,194,197,216
318,236,197,196,216
79,18,98,92,102
608,203,109,100,148
762,188,50,48,52
789,450,45,48,50
612,223,64,57,76
174,181,192,191,210
512,452,148,147,158
114,467,46,47,50
769,72,49,45,51
697,220,237,235,255
968,307,44,46,48
649,233,235,238,254
129,46,143,124,146
558,45,44,43,48
784,405,46,47,51
147,159,61,44,70
316,319,45,42,46
452,225,231,229,253
450,443,133,128,136
1157,158,235,234,249
455,252,202,211,221
1160,423,234,232,251
447,238,223,225,248
891,119,47,48,51
899,89,46,46,52
1151,202,239,232,247
974,374,43,47,47
1158,20,236,233,252
533,10,80,58,46
333,282,44,44,46
97,278,32,31,32
241,21,197,184,209
278,64,39,40,47
331,209,187,185,206
773,494,157,152,165
402,77,31,31,34
408,160,41,43,46
1184,468,236,234,251
904,293,46,48,49
633,110,44,46,49
1093,361,245,244,255
398,269,222,222,246
391,119,39,36,38
316,371,43,42,48
161,211,119,105,117
276,203,89,76,101
506,292,41,43,46
825,31,68,67,62
960,283,45,46,52
1019,73,101,87,73
685,202,240,239,255
878,120,50,46,53
1187,277,238,235,249
494,218,213,209,226
327,224,194,193,214
56,397,47,44,51
1175,223,237,237,251
747,107,44,46,48
555,406,43,43,44
1060,293,52,54,57
665,41,43,44,49
853,33,94,91,87
114,396,41,43,46
1058,442,49,52,54
1188,394,242,239,253
435,331,42,42,47
670,441,45,43,49
1110,456,233,231,248
548,474,159,158,172
266,378,42,42,45
299,231,193,192,210
1042,356,48,48,51
591,13,112,102,94
148,101,135,130,141
750,321,47,43,48
100,266,38,34,34
655,109,44,44,49
758,111,44,47,51
294,167,186,182,202
289,123,32,25,26
87,176,210,201,224
383,0,38,30,27
472,241,184,182,202
552,82,41,44,47
230,129,37,28,32
1182,421,238,236,250
730,408,46,46,47
1039,149,50,48,54
952,312,46,48,49
1182,196,239,235,253
1170,102,238,235,253
325,348,43,40,42
767,162,45,47,49
732,379,42,46,46
59,457,48,46,51
530,375,36,41,43
461,256,88,86,82
1090,368,244,242,254
848,216,218,220,240
363,184,197,197,217
902,312,46,46,50
641,256,47,48,53
838,459,48,46,52
343,63,29,25,25
1000,289,45,47,49
961,298,47,45,51
308,70,35,29,30
34,55,142,131,147
202,277,211,206,229
162,416,47,45,48
399,419,47,43,51
572,424,44,43,47
418,147,43,42,46
744,3,51,48,51
795,370,44,46,46
651,416,44,44,45
402,397,41,43,45
476,322,50,50,53
620,248,237,236,254
899,489,170,153,76
947,206,45,47,53
1068,112,53,51,54
197,106,102,106,123
226,293,45,41,47
785,29,49,51,54
522,61,43,43,45
959,353,45,45,47
686,210,238,236,255
1018,338,51,50,53
757,268,52,50,55
359,106,31,28,28
516,268,51,48,62
142,79,163,146,170
685,9,49,51,50
728,270,44,47,48
966,448,61,51,49
538,182,227,222,245
686,289,48,45,47
162,167,43,45,50
714,109,48,48,49
714,299,44,43,49
466,123,42,44,44
83,367,40,41,44
205,394,41,45,46
130,219,194,193,217
19,115,149,22,33
265,255,198,194,217
913,323,43,47,49
674,288,44,45,49
1083,372,59,58,60
1104,376,239,235,255
803,231,238,238,255
1131,268,232,231,245
140,372,42,41,45
269,56,52,51,56
299,311,42,44,44
8,312,40,37,42
240,380,44,41,48
773,305,44,45,49
1178,350,235,236,253
876,322,44,49,52
261,266,66,62,84
503,378,38,42,45
845,106,49,46,52
123,21,26,28,26
242,77,51,50,57
522,437,141,139,156
441,200,207,207,224
624,259,44,47,49
1034,353,46,48,54
556,337,46,42,46
799,67,51,46,50
380,288,43,44,47
99,10,113,104,114
821,60,44,46,51
403,162,40,44,45
111,336,33,35,34
672,8,50,49,51
332,377,44,41,44
1095,177,247,245,254
376,286,44,46,45
538,279,45,47,51
777,370,45,45,49
388,51,32,25,24
956,324,42,47,50
964,100,49,47,52
1024,343,48,49,51
1102,410,240,237,255
1135,272,231,230,242
530,236,90,97,115
267,462,100,93,63
529,243,69,57,72
1040,431,49,47,51
665,11,53,48,52
390,395,45,45,46
753,404,53,48,85
1190,54,239,236,252
1167,379,238,235,251
1084,70,68,66,70
165,195,173,170,191
1002,362,45,46,51
161,423,71,68,68
735,429,46,43,48
311,127,34,32,35
244,295,41,43,46
1062,132,44,49,53
842,218,240,239,255
740,10,49,51,51
574,173,49,48,50
503,61,46,44,47
732,146,46,46,48
34,313,37,35,38
368,312,45,42,47
84,426,51,52,49
429,235,222,221,247
877,472,49,48,51
254,372,42,44,48
427,275,76,68,94
365,73,30,25,28
317,429,56,56,51
303,115,27,26,24
1007,287,44,48,49
116,112,161,30,36
356,241,209,208,225
755,261,237,235,255
533,378,40,41,45
418,166,43,42,47
1169,331,235,234,249
1018,207,48,48,53
115,366,38,39,39
1181,232,239,237,253
310,212,193,191,212
683,109,44,47,49
447,268,237,233,255
1062,103,51,50,55
917,93,50,47,52
620,94,42,46,49
1028,169,49,49,54
633,440,46,44,52
1122,127,227,227,243
367,94,31,28,29
340,121,35,31,31
1167,423,237,234,251
781,8,51,51,54
126,309,33,32,32
607,258,48,48,52
761,212,238,237,255
194,271,207,207,228
781,139,46,46,53
367,189,203,197,219
756,79,48,45,50
43,160,167,31,34
95,422,69,66,64
507,341,40,43,46
511,144,47,46,50
233,391,43,45,46
19,209,31,28,31
749,390,45,45,47
149,46,138,119,140
192,355,44,42,45
92,477,71,65,67
159,9,159,139,162
961,66,53,51,54
310,380,42,42,47
765,65,49,46,51
984,460,45,50,52
146,65,156,140,163
334,169,40,40,44
400,370,42,43,44
159,491,44,47,50
1024,257,47,49,52
388,445,193,206,226
1104,477,233,230,247
312,308,41,44,46
1030,101,47,50,53
358,47,34,23,27
653,202,239,238,255
423,184,57,52,57
724,463,151,143,153
53,55,111,103,110
538,245,140,128,126
1009,187,44,48,52
588,22,46,49,51
635,162,48,45,48
792,162,44,45,49
141,379,45,43,44
1028,359,46,47,51
374,108,35,31,34
271,289,45,43,48
490,491,125,115,67
587,317,46,44,48
15,82,121,113,120
9,341,45,42,45
14,144,164,30,37
640,387,61,48,48
288,95,30,26,30
654,60,48,46,52
7,395,48,45,48
463,105,41,43,44
837,248,65,58,79
195,439,44,46,50
880,93,47,48,52
564,132,45,44,47
586,174,51,49,52
1027,183,46,48,52
1128,392,228,228,244
359,127,34,34,32
308,295,41,43,45
507,481,116,105,73
242,429,87,87,59
831,99,48,48,50
183,404,43,42,46
642,376,44,43,48
724,191,240,238,255
133,247,210,206,230
503,113,19,17,20
612,163,49,47,49
606,493,163,160,168
136,257,214,211,235
880,10,79,72,65
870,90,49,46,52
35,230,34,27,31
918,266,48,49,53
722,11,53,52,54
1020,255,50,46,53
894,22,86,78,72
1155,60,234,234,251
746,160,44,46,52
784,453,47,47,48
758,492,156,148,151
1115,455,228,231,244
252,398,44,43,47
280,351,42,44,43
202,36,161,33,44
823,188,47,48,50
902,237,241,236,255
418,466,136,126,116
137,168,61,48,71
378,28,35,30,28
219,366,41,43,47
958,358,46,45,49
1185,90,238,238,254
836,79,48,48,49
288,318,44,42,45
1102,120,238,237,254
1057,350,49,52,54
623,212,63,56,54
546,488,145,139,136
452,44,38,39,41
978,288,49,46,53
832,126,45,49,50
1120,157,231,229,245
378,62,31,27,25
671,138,38,46,48
528,5,62,42,31
1039,36,110,86,64
893,250,240,240,255
1083,427,253,253,255
419,265,226,224,246
477,377,41,42,48
981,180,48,49,51
184,468,55,51,51
119,304,38,34,35
692,403,44,43,47
637,111,48,47,47
690,210,239,235,255
76,185,46,26,46
927,393,45,45,47
1141,62,230,231,246
650,264,46,45,49
962,466,46,47,53
935,439,45,48,49
596,92,45,43,48
592,296,48,45,48
525,154,46,45,47
648,0,49,50,49
799,91,46,46,50
99,34,183,180,203
269,485,83,73,52
172,26,180,161,186
23,396,45,48,49
417,173,45,44,48
638,9,52,50,55
926,424,49,47,50
375,24,37,26,30
296,442,57,54,49
437,370,43,44,45
542,239,201,197,209
924,404,47,45,48
249,284,185,189,218
430,134,40,42,45
627,341,45,45,48
772,308,47,46,47
594,313,43,45,48
111,48,156,147,170
104,41,187,186,207
441,56,42,36,40
922,116,47,47,51
531,347,46,41,46
1072,446,57,52,57
320,311,41,44,46
652,180,238,235,255
82,21,107,99,107
860,348,48,45,50
1195,161,240,236,253
433,31,26,32,35
505,163,48,49,52
15,256,35,29,33
792,63,45,48,51
378,103,34,30,33
724,15,52,50,53
1179,447,234,233,249
288,294,43,43,45
868,260,95,71,127
862,287,44,46,50
950,10,120,83,64
775,240,237,241,255
472,108,41,45,46
737,261,236,239,255
694,426,45,44,46
499,183,201,199,218
139,412,45,44,50
714,228,58,55,68
1036,124,44,47,53
196,222,192,188,207
330,74,35,24,27
405,252,225,225,237
162,359,43,44,45
568,137,46,44,47
306,446,66,62,48
730,276,45,46,50
919,310,44,45,50
206,488,45,46,49
1109,311,233,230,248
412,292,45,47,50
614,218,226,226,246
35,446,52,46,51
153,493,48,45,46
878,83,48,45,52
543,101,47,45,47
37,236,37,29,29
191,244,191,193,214
17,195,117,112,117
212,210,42,41,44
1167,64,237,236,250
470,209,231,230,252
939,275,44,46,51
736,173,47,48,51
455,169,42,45,47
999,295,46,48,52
635,42,43,44,48
947,450,90,84,53
88,473,83,71,69
88,445,48,46,50
1037,326,48,47,51
452,350,76,73,77
822,254,240,238,255
749,352,42,43,47
135,468,49,45,50
1060,267,48,51,53
715,136,49,44,49
23,376,46,44,47
943,344,46,47,50
141,461,51,47,50
992,223,51,48,51
217,133,35,30,32
381,384,46,43,47
451,2,49,45,37
793,145,45,48,48
948,481,47,48,50
350,401,42,42,47
878,268,234,240,255
177,80,41,31,33
317,382,43,45,47
794,121,44,45,51
526,165,42,46,48
710,209,239,239,255
546,136,44,44,48
767,487,155,152,166
490,200,50,47,61
85,358,37,38,42
629,20,50,48,51
143,153,167,166,190
302,144,30,27,30
781,12,52,50,52
951,107,49,45,52
1023,149,52,49,53
176,434,45,50,51
369,386,43,43,47
852,313,47,47,47
76,231,53,52,59
523,225,221,223,243
944,156,46,47,49
1097,457,241,237,255
649,122,45,45,48
248,247,195,191,214
392,12,37,26,24
384,445,182,200,222
149,349,40,40,42
776,91,46,45,50
667,170,46,46,50
1150,218,236,232,251
66,222,127,123,126
1058,146,49,51,53
324,455,69,66,54
610,332,42,44,48
651,405,46,46,50
619,305,44,44,49
1094,406,246,243,255
500,448,166,166,184
122,305,36,33,34
360,231,203,205,224
